artist_name,release_name,song_name
"Wesley Esono","Culture ","Wi Nid Money"
"Wesley Esono","Culture ",Suspe
"Wesley Esono","Culture ",Edebadji
"Wesley Esono","Culture ",Bossam
"Wesley Esono","Culture ",Ambiente
"Wesley Esono","Culture ","Popo Guialden"
"Wesley Esono","Culture ","No Es Para Jugar"
"Wesley Esono","Culture ",Popo
"Wesley Esono","Culture ","Magfoy Music "
"La Zorrilla","Ponganse Vios","Ponganse Vios"
"Sonia Fernández","Cristo Te Amo","Cristo Te Amo"
"La Zorrilla","Kiero Libertá!","Kiero Libertá!"
"Gabriel WTF","Vamo' Pa La Iglesia ","Vamo' Pa La Iglesia "
"Bryan Albores","Botella Tras Botella","Botella Tras Botella"
"Demacrado Vhr","En El Barrio","En El Barrio"
"Syed Princy","Electro Ambience","Electro Ambience"
Jbelzero,"Falta De Sentido","Falta De Sentido"
"Luismi Flow X Darp X Ouro",Sola,Sola
g00fy,"Rescue Me","Rescue Me"
"Danyel x Mayson JC","Dale Al Dembow ","Dale Al Dembow "
Ordepmcbo,"Cambur Pintón","Cambur Pintón"
"Steve Bravo","La Otra Cara De La Moneda (Cumbia Drive)","La Otra Cara RKT Master"
"Angel Tadeo","Serpientes  Y Escaleras","Serpientes Y Escaleras"
"Steve Bravo","Tiempo Al Tiempo (Cumbia Drive)","Tiempo Al Tiempo (Cumbia Drive)"
H'M,Confudz,Confudz
Kirius,"Destruyendo Al Enemigo","El Grán Yo Soy"
Kirius,"Destruyendo Al Enemigo","Destruyendo Al Enemigo"
Kirius,"Destruyendo Al Enemigo","Yo Te Elegí"
Kirius,"Destruyendo Al Enemigo","Por Sus Llagas"
Kirius,"Destruyendo Al Enemigo",Huyen
Kirius,"Destruyendo Al Enemigo","Guerrero Valiente"
Kirius,"Destruyendo Al Enemigo","Espada Del Señor"
Kirius,"Destruyendo Al Enemigo","Aplastaste a Leviatan"
Kirius,"Destruyendo Al Enemigo","El Furor Del Señor"
Kirius,"Destruyendo Al Enemigo","Te Amo Jesus"
"Really Small Nas X",Rodeo,Rodeo
"Chakuisa ","Aquecimento ","Chakuisa - Aquecimento (Single)"
B4st4rdo,Legiondelosvios666,"El Demonio Hecho Canción"
B4st4rdo,Legiondelosvios666,"Ctangana Madafaka"
B4st4rdo,Legiondelosvios666,"Tekero Del Demonio"
B4st4rdo,Legiondelosvios666,"Jaljayogoodnight XDDD"
B4st4rdo,Legiondelosvios666,"Intro Pro"
"Luis Lara Castillo","Estrellas De La Música Colombiana","Dia De Golondrinas"
"Luis Lara Castillo","Estrellas De La Música Colombiana","Mujer Falsaria"
"Luis Lara Castillo","Estrellas De La Música Colombiana","Amor Es Amor"
"Luis Lara Castillo","Estrellas De La Música Colombiana","Los Buenos Tiempos"
"Luis Lara Castillo","Estrellas De La Música Colombiana","Pueblito Viejo Del Amor"
"Luis Lara Castillo","Estrellas De La Música Colombiana","Mi Amor Está Contigo"
"Luis Lara Castillo","Estrellas De La Música Colombiana","El Tímido"
"Luis Lara Castillo","Estrellas De La Música Colombiana","Hombre Llanero"
"Luis Lara Castillo","Estrellas De La Música Colombiana","Fantasia De Amor"
"Luis Lara Castillo","Estrellas De La Música Colombiana","Música De Mi Patria"
"Luis Lara Castillo","Estrellas De La Música Colombiana","Vivir Para Amar"
"Luis Lara Castillo","Estrellas De La Música Colombiana","A Jaime Llano"
"Luis Lara Castillo","Estrellas De La Música Colombiana","Boyacá Grandioso"
"Luis Lara Castillo","Estrellas De La Música Colombiana","Amor Me Enriquece"
"Luis Lara Castillo","Estrellas De La Música Colombiana","Cuando Mas Se Quiere"
"Luis Lara Castillo","Estrellas De La Música Colombiana","Quiero Que La Vida Nuestra"
YouYouhd4,"La Gata Esta Caliente","La Gata Esta Caliente Youyouhd4"
YouYouhd4,"Amigos Que Se Van ","Amigos Que Se Van "
"Óscar Sunanus","Ven Conmigo, Cristo","Ven Conmigo, Cristo"
"Annan Jazz Von","!Ya Na No! My Diary p.s. Anna","!Ya Na No! My Diary p.s. Anna"
"Steve Bravo","La Otra Cara De La Moneda (Cumbia Drive)","La Otra Cara De La Moneda (Cumbia Drive)"
"Savage mars",Pencil,Pencil
"Sanduck Villas",Juanita,Juanita
"Sanduck Villas",Panamá,Panamá
"Bh king ft smar h","Dime Una Letra ","Bh King - Smar H ( a Dime Una Letra)  ( Official Music Video )   (- (فيديو كليب حصري ) 320k)"
"El Coyote Y Su Banda Tierra Santa","La Carretera Del Amor","Fiesta en La Sierra"
"El Coyote Y Su Banda Tierra Santa","La Carretera Del Amor","¿y Si Te Robo?"
"El Coyote Y Su Banda Tierra Santa","La Carretera Del Amor","Sin Tu Amor (I'm Leaving It up to You)"
"El Coyote Y Su Banda Tierra Santa","La Carretera Del Amor","Falso Orgullo"
"El Coyote Y Su Banda Tierra Santa","La Carretera Del Amor","Tan Cerca Y Tan Lejos"
"El Coyote Y Su Banda Tierra Santa","La Carretera Del Amor","El Diferente"
"El Coyote Y Su Banda Tierra Santa","La Carretera Del Amor","La Carretera Del Amor"
"El Coyote Y Su Banda Tierra Santa","La Carretera Del Amor","Doy Gracias Por Ser Hombre"
"El Coyote Y Su Banda Tierra Santa","La Carretera Del Amor","No Supero"
"El Coyote Y Su Banda Tierra Santa","La Carretera Del Amor","Linda Doctora"
"El Coyote Y Su Banda Tierra Santa","La Carretera Del Amor","Sobre Mis Pies"
"El Coyote Y Su Banda Tierra Santa","La Carretera Del Amor","El Cerillazo"
"Rondanny ","Un Ángel En El Cielo","Un Ángel En El Cielo"
"Tini Canela","Mi Destino No Cambia","Mi Destino No Cambia "
Jhonnyzinhodj,"Rit De Natal","Rit De Natal  "
smokan,Nebulosa,"Nada Que Perder"
Perse,"Perreo De Antes","Perreo De Antes"
"El Soldado De Jesus Oficial","Presencia De Amor El ","Vamo Espiritu Santo"
"El Soldado De Jesus Oficial","Presencia De Amor El ","Rey Sus Amiga"
"El Soldado De Jesus Oficial","Presencia De Amor El ",Princesa
"El Soldado De Jesus Oficial","Presencia De Amor El ","Me Levantate"
"El Soldado De Jesus Oficial","Presencia De Amor El ","La Historia De Diego"
"El Soldado De Jesus Oficial","Presencia De Amor El ","El Soldado Encadenado"
"El Soldado De Jesus Oficial","Presencia De Amor El ",Color
"El Soldado De Jesus Oficial","Presencia De Amor El ",Clama
"El Soldado De Jesus Oficial","Presencia De Amor El ",Armadura
"El Soldado De Jesus Oficial"," Presencia De Amor El Disco","La Historia De Diego"
"El Soldado De Jesus Oficial"," Presencia De Amor El Disco","El Soldado Encadenado"
"El Soldado De Jesus Oficial"," Presencia De Amor El Disco","Vamo Espiritu Santo"
"El Soldado De Jesus Oficial"," Presencia De Amor El Disco","Rey Sus Amiga"
"El Soldado De Jesus Oficial"," Presencia De Amor El Disco",Princesa
"El Soldado De Jesus Oficial"," Presencia De Amor El Disco","Me Levantate"
"El Soldado De Jesus Oficial"," Presencia De Amor El Disco",Color.
"El Soldado De Jesus Oficial"," Presencia De Amor El Disco",Clama
"El Soldado De Jesus Oficial"," Presencia De Amor El Disco",Armadura
"Boyz Smile","Royal Rumble","Royal Rumble"
"Boyz Smile","Otro Universo ","Boyz Smile - Somos De Otro Univers'"
"Miti Miti","Miti Miti '88","Justo Antes"
"Miti Miti","Miti Miti '88","Quiero Mas"
"Miti Miti","Miti Miti '88","Por Ti"
"Miti Miti","Miti Miti '88","No Te Pases"
"Miti Miti","Miti Miti '88",El
"Miti Miti","Miti Miti '88",Arrivederci
"Miti Miti","Miti Miti '88",Secretos
"Miti Miti","Miti Miti '88","Tan Solo Una Vez (Mañana Tal Vez)"
"Miti Miti","Miti Miti '88",Bandido
"Miti Miti","Miti Miti '88","Al Final De La Vida"
AfroMars,Villaneo,Villaneo
AfroMars,"Gallo E Pelea","Gallo E Pelea"
U2funnyTJ,Party,Party
"Inumwa News","Cinematic Dramatic Piano Music","Cinematic Dramatic Piano Music"
"Ysaac Martinez Marrero",Hallelujah,Hallelujah
Krex,Closer,Closer
TRII.SUKAA,Senorita,Senorita
"GM 0FICIAL","Únete a La Batalla","Humildad Sin Precio"
"GM 0FICIAL","Únete a La Batalla","Se Trata De Jesús"
"GM 0FICIAL","Únete a La Batalla","Ten Cuidado Con La Calle RMX"
"GM 0FICIAL","Únete a La Batalla","Una Historia"
"GM 0FICIAL","Únete a La Batalla","Placeres De La Carne"
"GM 0FICIAL","Únete a La Batalla","Cristo Me Cambio"
"GM 0FICIAL","Únete a La Batalla","Que Esta Pasando (El De La Generacion Victoriosa)"
"GM 0FICIAL","Únete a La Batalla","Amor Incondicional"
"GM 0FICIAL","Únete a La Batalla","Ahi Estare"
"GM 0FICIAL","Únete a La Batalla","Hablan De Mi"
"GM 0FICIAL","Únete a La Batalla","Ten Cuidado Con La Calle"
"GM 0FICIAL","Únete a La Batalla","Heme Aqui"
"GM 0FICIAL","Únete a La Batalla","Únete a La Batalla"
"Alberto Gianoni","Estando En Tu Presencia","Estando En Tu Presencia"
"Alejandro bm el artista urbano ","Alejandro Bm El Artista Urbano ","Alejandro Bm El Artista Urbano El Joseo"
Jdhaf,"Vida ","Soltera (وحداني) "
Jdhaf,"Vida ",Bailame
Jdhaf,"Vida ",Verdad
Jdhaf,"Vida ","Yumma "
Jdhaf,"Vida ",Rampapam
Jdhaf,"Vida ","Nada "
"Clemente Sánchez","La Vuelta","La Vuelta "
"Rodolfo Rojas",Aguila,Perro
"El Diablo ","Mi Império ","Iluminod El Diablo"
"Mel Montoya","Por que te vas ","Por Que Te Vas"
"Black Sun","Berlín (Falke)","Berlín (Falke)"
Krex,"Somos God","Somos God"
"RA BAND","MTG Ameaca Dj","MTG Ameaca"
"D I C","Zona Sur RKT","Zona Sur RKT "
"Steve Bravo",Nobody,Nobody
"Gerr Mix","Feliz Cumpleaños","Feliz Cumpleaños"
"Hostil Mc","Chocolate Con Fress","Chocolate Con Fress"
"Hostil Mc","Tamo Ready"," Tamo Ready  "
"City To City América Latina","Muera O Viva Yo","La Ciudad De Dios"
"City To City América Latina","Muera O Viva Yo","Tu Rey Vendrá"
"Hostil Mc","Tu Me Das Y Yo Te Doy","Tú Me Das Y Yo Te Doy"
"Hostil MC...","Hakuna Matata..","Hostil Mc - Hakuna Matata ( Dominican Playero ) by Chico Ceda 128k"
"Espri Mawu feat. Ken Gii",Ega,Ega
"Endru Van","No Puedo Soportarlo","No Puedo Soportarlo"
"Black Sun","Cámara del Tiempo (Duko)","Salí De Uruguay (Falke)"
"Nelly San Juan","Esta Copa Va Por Ti","Esta Copa Va Por Tí"
"Nelly San Juan","Esta Copa Va Por Ti","No Me Queda Más"
"Zimedin sidan","Pegao X Perreo","Pegao X Perreo"
"IJust, Lexro",Tylex,Tylex
"Abel Blaz",Riot,Riot
"Allie Sherlock","Fun Times","Fun Times"
"Zack Tabudlo","Ameaça P4ulo Pires Dj","Paulo Pires - Ameaça"
Auxilio,Jazzy,Jazzy
"DJ Authentique Nyora","Nyora Ep","First Time"
"DJ Authentique Nyora","Nyora Ep",Shibilika
"DJ Authentique Nyora","Nyora Ep","Ko Ko Ko"
Cesar,Dinero,Dinero
"Enrike Jr.",Sunset,"In Your Arms 2-1"
"Steve Bravo","Tiempo Al Tiempo (Cumbia Drive)","Tiempo Al Tiempo (Cumbia Drive)"
Gabrielxgsq,"Te Busco","Te Busco"
"Black Sun",Wow!,Wow!
"DJ Kamid","Dj Bumbaa","Dj Bumbaa"
"T4yrone "," Cê Tá Preparada","Cê Tá Preparada"
Isr4el," Sobre ",Sobre
"Ckris Nice","Tu Me Quieres","Tu Me Quieres"
Iggy,Clean,Clean
Krex,Realidad,Realidad
" Bris4 St4r","Cena De Amor","Cena De Amor - Brisa Star"
"H3nriqu3 "," Arranhão ",Aranhao
"Kirius Praise Metal","Tú Me Rescataste","Tú Me Rescataste"
"Ti3rry "," Cabeça Branca","Tierry - Cabeça Branca (2)"
Tierri,"Cabeça Branca","Cabeça Brancarr"
Krex,Volar,Volar
"Alex Vicente","Corazón De Papel ","Corazón De Papel "
"Cris Flowers","Kayrich ","Sabor a Miel "
"Amanda Demanda ","Amanda Demanda Jingle","Cortina Amanda Demanda La Que Se Manda  03"
"Demacrado Vhr",Trapstornos,Trapstorno
"The S.L King","Cypher(Jymc,Lilbe,RgKlan)",Cypher
JesusRock,Tu,Tu
Iteo,"El Ferretero ","El Ferretero"
"Sander Nation","Esta Noche","Esta Noche"
Krex,Luz,Luz
"Bryan Albores","Mujer Tan Fea","Mujer Tan Fea "
"Demacrado Vhr","No He Cambiado","No He Cambiado"
Narf,"Loop 1","Loop 1"
"Ivan Skull 13","Global Consequences ","You Wana Be 1st Gansta"
"Ivan Skull 13","Global Consequences ","What  if You Choose Wrong Side"
"Ivan Skull 13","Global Consequences ","Traditional Stuff"
"Ivan Skull 13","Global Consequences ","The Rivers Are Strange"
"Ivan Skull 13","Global Consequences ","The King of Cartoons"
"Ivan Skull 13","Global Consequences ","Tell Me Where I Going"
"Ivan Skull 13","Global Consequences ","Talk to Me Trought the Music"
"Ivan Skull 13","Global Consequences ","Take Me to the Cinema"
"Ivan Skull 13","Global Consequences ","Secret in the Sky"
"Ivan Skull 13","Global Consequences ","Pistols and Violence"
"Ivan Skull 13","Global Consequences ","Paris Gate"
"Ivan Skull 13","Global Consequences ","My Life"
"Ivan Skull 13","Global Consequences ",Mistery
"Ivan Skull 13","Global Consequences ","Love at First Sight"
"Ivan Skull 13","Global Consequences ","Japanese Enjoyment"
"Ivan Skull 13","Global Consequences ","In the Woods"
"Ivan Skull 13","Global Consequences ","In the Street of Some Beaty Town in America"
"Ivan Skull 13","Global Consequences ",Ilusion
"Ivan Skull 13","Global Consequences ","I Want to Thank You for Beliving in You"
"Ivan Skull 13","Global Consequences ","I Want Peace of Bread"
"Ivan Skull 13","Global Consequences ","I Wana Be Your Boy, Sorry I Can Not"
"Ivan Skull 13","Global Consequences ","Give Me What I Deserve"
"Ivan Skull 13","Global Consequences ","From Darkness to Darkness, Why"
"Ivan Skull 13","Global Consequences ","Do You Know How Much I Love You"
"Ivan Skull 13","Global Consequences ","Bonfire of Modern Society"
"Sar Band","Mal Feito ","mal feito"
"Am Band","Saudade E Solidão ","Saudade E Solidão"
AfroMars,"Cazando Jevas","Cazando Jevas"
"Edmund Labadie","Como La Flor","The 5th of Nov"
"Edmund Labadie","Como La Flor","Talkin About Me"
"Edmund Labadie","Como La Flor","Swing Dat Hammer"
"Edmund Labadie","Como La Flor","Stormy Monday"
"Edmund Labadie","Como La Flor","Picking the Hole"
"Edmund Labadie","Como La Flor","Out of Town Driver"
"Edmund Labadie","Como La Flor","Only Trash Litters"
"Edmund Labadie","Como La Flor","One for Excuses"
"Edmund Labadie","Como La Flor","I'm Coming Home"
"Edmund Labadie","Como La Flor","Fly Away"
"Edmund Labadie","Como La Flor","Eternity Road"
"Bh king x smar h","Dime Una Letra ","Bh King - Smar H ( a Dime Una Letra)  ( Official Music Video )   (- (فيديو كليب حصري ) 320k)"
Laura,Laura,Laura
jap4ozin,"Carinha De Nenem",Carin
"Bryan Albores","Un Piloto","Un Piloto"
"Leo Viccini",Nebulosa,Nebula
"Dpayn Bliss",Comenzamos,Comenzmos
"Leo Viccini",Planeta,Andrómeda
"Leo Viccini",Planeta,Cibervórtice
"Leo Viccini",Planeta,Nebula
"Leo Viccini",Planeta,"Aves Plásticas"
"Leo Viccini",Planeta,"Tema De Amor De La Nueva Era"
"Pablo Lagallé","Leyenda Del Macá","Leyenda Del Macá "
Wera,Melancolía,Melancolía
"lil felix","Lil Felix, Molan - Basado Prod. ","Lil Felix, Molan - Basado Prod. "
"lil felix",Basado,Basado
"Hostil Mc","Falsos Mc...","Falsos Mc..."
Danni,Ok,Ok
B4st4rdo,Volacuatica6969,Homenajepro
B4st4rdo,Volacuatica6969,"Es Un Secreto Deskiciao 666/////pro"
B4st4rdo,Volacuatica6969,Asi
Jdhaf,Solo," Pero  "
Jdhaf,Solo,Fuego
Jdhaf,Solo,"Vida Loca - يحبوا يشيلونا "
Jdhaf,Solo,"Vida Memories"
Jdhaf,Solo,Mami
Jdhaf,Solo,"Hasta La Muerte"
Jdhaf,Solo,"Amigo "
Jdhaf,Solo,Solo
Jdhaf,Solo,"Muchacha "
Jdhaf,Solo,Guitana
Jdhaf,Solo,"Vientos Del Este "
Marilie,"Esqueça - Me Se for Capaz ","Esqueça-Me Se for Capaz"
"Blue Band"," Bloqueado Gustt4vo Lim4 "," Bloqueado Gustt4vo Lim4 "
KidZero,"Un Año Mas","Un Año Mas"
"RA BAND","Me Sinto Abençoado Mc P0ze D0 R0d0  ","Me Sinto Abencoado"
Kingxboy,Empty,"Empty "
"Am Band","Proteção De Tela T4rcísi0 D0 Ac0rde0n ","Proteção De Tela"
"Siki1500 ","779 a.m.","779 a.m."
"مايا غالي","Inta El Haz Special Edition","Inta El Haz Special Edition"
"Small Boy",Marrabenta,"Small Boy"
"Sar Band","Revoada No Colchão ",DFDFD
Venantery,"Set Construction","Give Me Space"
Venantery,"Set Construction","Burning Heads"
Venantery,"Set Construction","Dark Demencion "
Venantery,"Set Construction","Hope the Night"
"Deryan & Elekid","Doar O Târfă",Combinații
"Deryan & Elekid","Doar O Târfă","Takemore - Cum O Dau Ft. Amonaudio"
"Deryan & Elekid","Doar O Târfă","Takemore- Cum O Dau 2 Ft. GRM , Recyclebin ( Video )"
"Deryan & Elekid","Doar O Târfă","Takemore X SMXG - 4 Xanny-Uriaudio"
"Deryan & Elekid","Doar O Târfă","Takemore - Nu Mă Joc Video "
"Deryan & Elekid","Doar O Târfă","Doar O Târfă"
"Deryan & Elekid","Doar O Târfă","Takemore - Bye Bye"
"Deryan & Elekid","Doar O Târfă","TRP Tr Audio "
"Deryan & Elekid","Doar O Târfă",Straine
VicoDJ,Vicodj,"Mix Latin Pop Vol 02"
"Dieguito G",Dedego,"Lemon Tree"
"Dieguito G",Dedego,Desconectado
"Dieguito G",Dedego,"Es Mejor Olvidar"
"Dieguito G",Dedego,"He Vuelto Por Ti"
"Dieguito G",Dedego,"Oh Mamá"
"Dieguito G",Dedego,Prometiste
"Dieguito G",Dedego,"Si Me Vas a Abandonar"
"Dieguito G",Dedego,"Sure Know Something"
"Dieguito G",Dedego,Susana
Easychinno,"Automatic Cars","Automatic Cars "
AJ,"Take Away","You Know "
"Smovic Levu",Medicine,Medicine
"Rafael Ck","Decir Adios ","Decir Adios"
Ambedo,"Noche De Brujas","Noche De Brujas"
"Dayron M.","Tropical Cyclones: Basic Info","Los Ciclones Tropicales"
"jey pii","Asi Se Anda","Jey Pii - Así Se Anda (Official Vídeo ) #Colombia  #Medellin"
"Sar Band","Ya Acabo - Marca Mp ","Ya Acabo - Marca Mp "
"Am Band","Ya Acabo - Marca Mp ","Ya Caabo"
"Kevs G",TITLE_ERROR,Herido
"Kevs G","Herido "," Herido"
C.A.C.V,Vagabundo,Vagabundo
"No Satisfactorio","Nadando en Ciudad","Nadando en Ciudad"
"No Satisfactorio","Nadando en Ciudad",Umbral
"No Satisfactorio","Nadando en Ciudad",Natacha
"No Satisfactorio","Nadando en Ciudad",Depredación
"No Satisfactorio","Nadando en Ciudad",Hambre
"No Satisfactorio","Nadando en Ciudad","Explosión Solar"
"Markitos DJ 32","Sexo Seguro","Sexo Seguro"
"Antena Mantis",Oscuro,"Decirte Toda La Verdad"
"Antena Mantis",Oscuro,"Soledad "
"Antena Mantis",Oscuro,"Lenta Perdicion"
"Antena Mantis",Oscuro,"F# "
"Antena Mantis",Oscuro,"All The Love In The World"
"Antena Mantis",Oscuro,"Estoy Solo"
"Antena Mantis",Oscuro,"Funk Jazz"
"Antena Mantis",Oscuro,"Cuando No Estas"
"Antena Mantis",Oscuro,"Solo, Seco, Frio"
"Antena Mantis",Oscuro,"Always A Layer"
"Antena Mantis",Oscuro,"En Tu Cuerpo"
"Antena Mantis",Oscuro,"Johnny It´s A Good Boy"
"Antena Mantis",Oscuro,"Come With Me Outside"
"Antena Mantis",Oscuro,"Dejalo Ser"
"Antena Mantis",Oscuro,"Estabamos Cansados"
"Antena Mantis",Oscuro,"No Hay Nada Mas"
"Antena Mantis",Oscuro,Pasara
"Antena Mantis",Oscuro,"Me Haces Daño"
"Antena Mantis",Oscuro,"Necesito Soñarte"
"Antena Mantis",Oscuro,Razones
"Antena Mantis",Oscuro,"Demasiados Cambios"
"Antena Mantis",Oscuro,"Entre Tus Sombras"
"Antena Mantis",Oscuro,"Una Ola De Calor"
"Antena Mantis",Oscuro,"Decirte Toda La Verdad"
"Antena Mantis",Oscuro,"Soledad "
"Alekei Music","Amor Tropical","Amor Tropical"
"Amanda Demanda ","Amanda Demanda Song","Amanda Demanda Song"
Kirius,"Jehová Es Mi Pastor","Jehova Es Mi Pastor"
Kirius,"El Gran Yo Soy","El Grán Yo Soy"
"Dj Enzz","Cielo Alto","Cielo Alto"
"Hostil MC..","Pontelo Tu","Pontelo Tu..."
"Hostil Mc","Profetas Falsos...","Hostil Mc X Joe Phantom .....Error..(ceda muse)prod.bagres..."
OniricBoii,19',2019
OniricBoii,19',"Ole Los Peta'"
OniricBoii,19',"Rojo Marrón"
OniricBoii,19',"Si O Que?"
"Alekei Music","Ice ",Ice
"Leonnie Colin",Ritmo,Ritmo
"Osborn Matthew",Indescribable,Indescribable
"FNK 99","Solo Para Mí 2","Solo Para Mí 2 FNK 99"
"Md Rony Khan",Tomeee,"Tomeee "
Griffin,Fotoculo,Fotoculo
"Alekei Music",Drill,Drill
"Boyz Smile","Juego De Play ","Boyz Smile - Juego De Play Ft. Thony Black (Audio Oficial)"
"Boyz Smile","Mia Y Ajena","Mia Y Ajena"
"Robert La Burla",Fukunaka,Fukunaka
"Generación Juvenil","Adiós Amor - Quisiera Saber","x2download.com - Generacion Juvenil - Adiós Amor   Quisiera Saber (Live) 2022 (128 Kbps)"
"Luis Neave","Disculpe Usted ","Disculpe Usted 320k)"
"ERICK VÁZQUEZ PLAY ","Las 4 Estaciones ","Las 4 Estaciones "
SHANDELLE,Shandelle,"La Misión "
"Calvario Death Metal","Dimensión De Muerte ","Dimensión De Muerte"
"Black Sun","Cheese (Duko) ","Cheese (Duko)"
"Black Sun","Estudiando El Trap (Duki)","Estudiando El Trap (Duki)"
"Black Sun","Contaminado - Freestyle (Panther)","Contaminado - Freestyle (Panther)"
"Manuel Zantozz","Esa Mujer (Al Amor De Mi Vida)","Esa Mujer(al Amor De Mi Vida)"
"César Araujo",Alterno,Yo
"César Araujo",Alterno,"No Te Necesité"
"César Araujo",Alterno,Ilusiones
"César Araujo",Alterno,"En Otro Mundo"
"César Araujo",Alterno,"Dependiente De Ti"
"César Araujo",Alterno,"No Volverá"
"Hostil MC..",Inmunización...,"Hostil Mc X Joe Phantom .....Error..(ceda muse)prod.bagres..."
"Davliu F.",Afortunado,Afortunado
"Arckeuz King",Empty,Empty
"Dj Xeno Blaq","Dj Xeno Blaq","Kukere Instrumental Mix by Dj Xeno Blaq"
AfroMars,Pelabolas,"Pelabolas "
"Lupe Cristok",Resolver,Promise
"Lupe Cristok",Resolver,"Not Perfect Either"
"Lupe Cristok",Resolver,"I Miss You"
"Lupe Cristok",Resolver,Entreaty
"Lupe Cristok",Resolver,Delirium
Luisig,"Otra Vez","Otra Vez"
"Zowell Music ft Poppeye Master","Regresa Ya","Regresa Ya - Zowell Ft. Poppeye Master"
Reivindicando,Compromet,Compromet
Luisig,"La Coqueta Champeta Tradicional","La Coqueta Champeta Tradicional"
"DJ Myery","Hace Calor","Hace Calor"
B4st4rdo,"es un secreto deskiciao 666/////pro","Nose Como Usar Esto Xd"
"Hostil Mc","Pontelo Tuu","Hostil Mc.(póntelo Tu)...oficial Bagres Clan. (Ceda Muse Prof.).."
BrandonLux,"Amor Roto","Amor Roto"
"Seduth Upstate","Rey De Reyes","Rey De Reyes"
Hydrolixz,Epyc,Epyc
"La Revancha RC","En Vivo Culiacan 2022","Los Recuerdos De Alfredo Beltran"
"La Revancha RC","En Vivo Culiacan 2022","El Raton"
"La Revancha RC","En Vivo Culiacan 2022","Juan Ignacio"
"La Revancha RC","En Vivo Culiacan 2022","Soldado Imperial"
"La Revancha RC","En Vivo Culiacan 2022","Soy Lo Que Soy"
"La Revancha RC","En Vivo Culiacan 2022","Quien Es Quien Empezar 4552 - 4834"
"La Revancha RC","En Vivo Culiacan 2022","Agua De Te"
"La Revancha RC","En Vivo Culiacan 2022","El Tucanazo"
"La Revancha RC","En Vivo Culiacan 2022","Eva Maria"
"La Revancha RC","En Vivo Culiacan 2022","Que Le Pasa a Lupita"
"La Revancha RC","En Vivo Culiacan 2022","Pelotero a La Bola"
"La Revancha RC","En Vivo Culiacan 2022","Banda Dominguera"
"La Revancha RC","En Vivo Culiacan 2022","Yo Soy Un Hombre Sincero"
"La Revancha RC","En Vivo Culiacan 2022","Como Me Duele"
"La Revancha RC","En Vivo Culiacan 2022","Y Como Quieres Que Te Quiera"
"La Revancha RC","En Vivo Culiacan 2022","Camaron Pelao"
"La Revancha RC","En Vivo Culiacan 2022","La Chona"
