artist_name,release_name,song_name
IamSonuJarwal,"To Phir Aao X Zara Sa X Woh Lamhe Woh Baatein X Mahi X Hale Dil Tujhko Sunata X Phir Mohabbat Karne Chala","To Phir Aao X Zara Sa X Woh Lamhe Woh Baatein X Mahi X Hale Dil Tujhko Sunata X Phir Mohabbat Karne Chala"
"Khan Boy","Ab Baat Nahi Hoti","Ab Baat Nahi Hoti "
"Prem Kadwane Music",Srivalli,Srivalli
"Deepak Wadhwa","11 Romantic Vibes","Raataan Lambiyaan"
"Sm Ravi Chauhan ","Kaala (Official Rap Song)","Kaala (Official Rap Song)"
"Rupa Das","Pehla Nasha","Pehla Nasha"
"Arijit Singh",Khariyat,Khariyat
IamSonuJarwal,"Heart Memories Mashup 2022 | Emotional Lofi Mix","Heart Memories Mashup 2022 | Emotional Lofi Mix "
"Vishal Dhyani ","Ladder ","Ladder "
"Kamal Singh Thakur Dilwar","Moro Pata Na Paho Bar Ite Ko Main Ho Lambardar ","Moro Pata Na Paho Bar Ite Ko Main Ho Lambardar "
"Heera Lal Saini Haripura","Ashik Aato Jato Rijyo","Song {107} Ashik Aato Jato Rijyo "
"Mr. Mahfuz","Qayamat ",Qayamat
"Deepak Wadhwa, Aishwarya Sharma","11 Romantic Vibes","Janamm Janamm"
"Heera Lal Saini Haripuraa","Ashik Aato Jato Rijyo","Ashik Aato Jato Rijyo"
"LabelbyPK & Pankaj Kumar","Maa Paas Bulati Hai","Maa Paas Bulati Hai"
"Roshan Mehta","Black Rose Dude","Black Rose Dude"
"Shubham ","Tune Kaha ","Tune Kaha"
"Sandeep Minj"," Aziyat Unplugged","Title Error"
"Sandeep Minj"," Aziyat Unplugged","Aziyat Unplugged"
"Pradeep Bishnoi",Badmash,Badmash
"Pradeep Bishnoi","Yaar vs Pyar","Yaar vs Pyar "
"Arijit Singh",Khariyat,Khariyat
Roshan,"Roshan Ybbs","Mere Sapno Ki Rani X the Box "
"Zohn tandon Bey","Bong Oi Mirlori","Bong Oi Mirlori"
"Zohn tandon Bey","Bong Oi Mirlori","Chetongtelo "
"Zohn tandon Bey","Bong Oi Mirlori","Bong Mona"
"Zohn tandon Bey","Bong Oi Mirlori","Kanghon Jongsi"
"Zohn tandon Bey","Bong Oi Mirlori","Kangreng Asining"
"Zohn tandon Bey","Bong Oi Mirlori",Barakthang
"Zohn tandon Bey","Bong Oi Mirlori","Vangkangtung Kanghon"
"Subrata paul","O Jane Ja","O Jane Ja"
Sanxg7,"Bijuri Bazar Ma Mix","Bijuri Bazar Ma Mix"
"Rochak the Band","Jeene Do","Jeene Do "
"Debanjan Dhar","Close to Heart","Close to Heart"
"Deepak Kurai","Sayad Ham Dono Kabhi Ek Dushre Ke Liye Bane Hi Nhi The","Sayad Ham Dono Kabhi Ek Dushre Ke Liye Bane Hi Nhi The"
"Sonya, Ashutosh Kandhare",Taqdeer,"Taqdeer "
IamSonuJarwal,"Unconditional Breakup Mashup 2022 ","Unconditional Breakup Mashup 2022 "
Harshie,"Melody ",Melody
"Sanjay Kasaudhan","Teri Jhakal Asharfi Srivalli Dj Remix Song ","Srivalli Dj Remix Song"
"Sagar Meena","वियर पीर कर प्यार","Valentines Day Song 2022 New Dj Song Sonu Badolas 2022 Lumz2 Ohp W"
"Ganesh Kumar hempur","14 February Koyo Lover Nakhe Re Nagpuri Song","14 February Koyo Lover Nakhe Re Nagpuri Song"
"Digital Ink","Is Mor Se Jaye Hain","Is Mor Se Jate Hain"
"Digital Ink",Tamanna,Tamanna
"Heera Lal Saini Haripuraa","Mintu Lal Saini","राजू गोमलाडू लवस्टोरी मीणा गीत !! नम्बर अब कुणसा को लेगी"
"Akshay Kishore","Tum Mile (Piano-Mix)","Tum Mile (Soul Reprise)"
ShekharUan,"Teri Yaad",TITLE_ERROR
"Vaibhav Rawat ","Payback ","Vn20220202 115920 cut.net)"
"MG Liron","Misti Sona Teaser ","Misti Sona Teaser "
"Aditya Jha",Ajofficialmusik,Ajofficialmusik
"Parikshit Nazta","Bamniye ","Bamniye "
"NR Boy","Dharam Vivaad","Dharam Vivaad"
"Deepak Wadhwa & Aishwarya Sharma",Hawaayein,Hawaayein
"Harshil Anuwadia","Harshil Anuwadia ","Janam Janam Instrumental"
"Agam Kumar Tiwari ","Naughty Naughty","Naughty Naughty"
"Deep Eye","Kadak ","Kadak "
"MC Avtaar",Shav,"Shav "
Ayushverma,"10 March Ko Akhilesh","10 March Ko Akhilesh"
"Mo. Omar","Asal Mein (Slowed + Reverb)","Asal Mein (Slowed + Reverb)"
"Krish Thakur","Apna Banale","Apna Banale"
"Dj Vicky Raghogarh","Excuses Remix 2022","Excuses Remix 2022"
"Aman Kumar","Lal Piyar Saadi","Lal Piyar Saadi Nagpuri"
"Aman Kumar","Yesan Ka Jadu Karle Sanam Nagpuri","Yesan Ka Jadu Karle Sanam Nagpuri"
Inseenoo,"Fake People","Fake People"
"Aman Kumar","Deewana Deewana Nagpuri","Deewana Deewana  New Nagpuri Sadri Dance Video 2021   Singer Sharwan Ss   KNH Music(256k)"
"Aman Kumar","Dheere Dheere Pyar Nagpuri","Dheere Dheere Pyaar Ke Badhaave   New Nagpuri Video Song 2020  Singer - Vicky Kachhap   Full Hd1080p(256k)"
"Digital Ink","Mayassar Nahi Maikhane Mein","Mayassar Nahi Maikhane Mein"
"Neeti Desai","Tabla Cover(1)","Tabla Cover (online-audio-converter.com)"
"Meena Tandon","Holi Dhamaka 2020","Holi Aai"
"Meena Tandon","Holi Dhamaka 2020","Mhara Pahuna"
"Meena Tandon","Holi Dhamaka 2020","Rang Aane Shobhla"
"Meena Tandon","Holi Dhamaka 2020","Aao Padosiyo"
"Meena Tandon","Holi Dhamaka 2020","Holi Fagne Ri"
IamSonuJarwal,"Agar Tum Mil Jao | Valentine S Day Special","Agar Tum Mil Jao | Valentine S Day Special"
"Mr fahim feat. Sk_47",Close,Close
Bikash,"Dil Mera Deewana Hai Sanam","Convert Tu Meri Zindagi Hai || New Nagpuri Video Song 2022 || Singer - Vicky Kachhap || Full Hd 1080p(256k)"
"Aman Kumar","Gulab Kar Phool Nagpuri","Gulab Kar Phool Nagpuri"
"Amit Kumar Bhagat","Bhulay Na Jabe Re Selem Nagpuri","Bhulay Na Jabe Re Selem Nagpuri"
"Waysol Music","Chalte Rhe","Chalte Rhe"
"Amit Kumar Bhagat","Dhuku Koron Koron Bayi Kurukh","Dhuku Koron Koron Bayi Kurukh"
"Amit Kumar Bhagat","Posachaki Aayo Kurukh","Posachaki Aayo Bardachaki Kurukh"
"Amit Kumar Bhagat","Ladki No 1 Nagpuri","Ladki No 1 Nagpuri"
"Anjani Kishore","Trust Issues","Trust Issues "
"Heera Lal Saini Haripura"," भायलो दिल मांग खड़ी कर रोड़ 
 क यार","Title Error"
"Ishtiak Ahmed","Tu Aake Dekhle","Tu Aake Dekhleh"
"Heera Lal Saini Haripura","आंसु म्हार गम का टपक डियो समसार को बुज","आंसु म्हार गम का टपक डियो समसार को बुज"
"Utkarsh Pandey {Uks}",Khaamoshi,Khaamoshi
"Dr. Prathibha Rai","Namaste Sada Vatsale Matribhume ","Namaste Sada Vatsale"
"ITS NIL ",Khwab,Khwab
"Jaymin gohil,Arijit Singh,Alec Benjamin","Let Me Down Slowly X Pal Pal Dil Ke Pass","Let Me Down Slowly X Pal Pal Dil Ke Pass   Full Version"
"जमींदार ऋषि","मत काट म्हारा आशिक हाथ ब्लेड सु","%E0%a4%ae%e0%a4%be%e0%a4%82 %E0%a4%ad%e0%a4%be%e0%a4%b0%e0%a4%a4%e0%a5%80 %E0%a4%95%e0%a4%be %E0%a4%b9%e0%a4%bf%e0%a4%9f %E0%a4%b8%e0%a5%8b%e0%a4%82%e0%a4%97   %E0%a4%ae%e0%a4%a4 %E0%a4%95%e0%a4%be%e0%a4%9f %E0%a4%b0 %E0%a4%(128k)"
"जमींदार ऋषि","थारी म्हारी बचपन की मोहब्बत कु","थारी म्हारी बचपन की मोहब्बत कु"
"Heera Lal Saini Haripura","कंणियां ललबाद् मुडबाद् ","कंणियां ललबाद् मुडबाद्!!डिजै टाॅप नांगोरी"
"Nisha Lakra","Ninghai Jeans Badi Mast Kurukh","Ninghai Jeans Badi Mast Kurukh"
"Mehak Kaur","Teri Kasam","Teri Kasam"
"Jainesh V","Sanso Ki Mala Pe ","Sanso Ki Mala Lofi Mix"
"Jainesh V","Mere Dil Mein Aaj ","Mere Dil Mein Aaj  "
"Jainesh V","Piya Bawari ","Piya Bawari   Slowed and Reverb   Annie Chatterjee   Bhavesh Bhatt   Yeh Rishta Kya Kehlata Hai(128k)"
"Dheeru Fulwara","Bharatpur Wale Chaudhary","Bharatpur Wale Chaudhary"
Emsh,"Mera Flow","Mera Flow"
"Zaid Khan",Maafi,Maafi
Pricious,"The Pricious Ride","The Pricious Ride"
Peacex,Masley,Masley
Rhyzer,Sheeesh,Sheeesh
Rohit,Heartless,Heartles
"Sunny Singh",Ready,"Ready "
"Jainesh V","Mere Dil Mein Aaj ","Mere Dil Mein Aaj (Beat Less)"
"Jainesh V","Kaise Piya Se ","Kaise Piya Se Main Kahu "
"Anshuman Tiwari","Kaise Hua (Lofi)","Kaise Hua (LOFI)"
"Anshuman Tiwari","Tune Jo Na Kaha (Lofi)","Tune Jo Na Kaha (LOFI)"
"Jainesh V","Meera Ke Prabhu X Tere Jiya Hor (ft. Sachet-Parampara)","Meera Ke Prabhu X Tere Jiya Hor"
"Anshuman Tiwari","Mai Tumse Puchta Hu","Mai Tumse Puchta Hu "
"Anshuman Tiwari","Ranjha (Lofi)","Ranjha (LOFI)"
"Heera Lal Saini Haripura","कालो पेंट पडयो बारी म तु धौल्या गणगौर","कालो पेंट पडयो बारी म तु धौल्या गणगौर"
"Adinath Bhopi","Ek Pal","Ek Pal"
"Ritik Yadav","Mud Mud Ke","RTS Rapper - Tu Khwab "
"Md. Jakir Hussen","Hamari Adhuri Kahani- Md. Jakir Hussen","Hamari Adhuri Kahani"
"Upendra Gupta","Chahun Main Ya Naa","Chahun Main Ya Naa"
"Devil Spoiler",Khaami,"Baarish - Devil Spoiler X Black Spoiler"
"Sandeep Saini","Na Tum Hamein Jano","Na Tum Hamein Jano"
"Fahad k","Humnava Mere (Instrumental)","Humnava Mere Remake Instrumental"
"Mr Maxx","Jhutha Pyar",Profetesa
"Mr Maxx","Jhutha Pyar","Jhutha Pyar 2"
"Pahari Baba Hi-tech Bihar No.1","Nimiya Ke Dhariya Ye Maiya","Nimiya Ke Dhariya Ye Maiya Radheshyam Rasiya"
"Yashvir Singh Tomar","Gali Rock","Gali Rock "
"Srinivasa Govinda ","Srinivasa Govinda","Srinivasa Govinda"
SOURAAV,"Broken Heart Mashup","Broken Heart Mashup -  Souraav 2022 )"
"Lil Tantra","Khush Tu","Khush Tu"
"Heera Lal Saini Haripura","चलती आंख चलागी कंवारी कट पीस ","चलती आंख चलागी कंवारी कट पीस "
"Heera Lal Saini Haripura","बिच्चा मः धोको देगी र","बिच्चा मः धोको देगी र"
"Bur Jey","Sajiyeko Sapana","Sajiyeko Sapana"
"AP DHILLION, INTENSE, GURINDER GILL","Excuses (Lofi) Song ","Excuses-Ap Dhillon "
"Srikanth Banerjee
Lobsong Tenzi (Lobo)","Lauta Do Yeh Dil ","Lauta Do Yeh Dil-Imagine"
"Shoyab Swag","Tery Yaaden","Tery Yaaden"
"SHER B","Bollywood Mashup Sher B X Kanika ",Inbound7674329493663789743
"SHER B X KANIKA","Bolly Is Mashup 2.0 ",Inbound5666074708715978021
"Heera Lal Saini Haripura","पडबाला को दिल टूटे पड़ोसन लोहड़ी प ","पडबाला को दिल टूटे पड़ोसन लोहड़ी प"
"Gaurav Mixing ","Bewafa Slow Reverb Dj Gaurav","Bewafa (Slow+reverb) Imrankhan"
"Pooja Shriwastav","Piyar Sarson Ke Fulawa Fulail Ba","Piyar Sarson Ke Fulawa Fulail Ba"
MJ,"Har Har Mahadeva","Har Har Mahadevaaaa"
"Breaking Way",Dorriyan,Dorriyan
"Kube Productions","O Aasman Wale","O Aasman Wale"
"Ramdutt Rajaniya","Baapu Mera","Babbu Mera by Ramdutt Rajaniya"
Djharshjbp,"Mere Ram Remix Djharshjbp","Mere Ram (Siya Ram Jay Jay Ram) Remix Djharshjbp"
"Verse Nem Music",Future,Future
"Heera Lal Saini Haripura","थारी मोहब्बत में पडबाला पढ़ाई की धूल है री च ","थारी मोहब्बत में पडबाला पढ़ाई की धूल है री च"
"Abbas Arzoo","Fake World","Aud 20220128 Wa0007"
"जमींदार ऋषि","नम्बर ले वाली को को आयो 2 दिन सु मिस्काल","%E0%a4%95%e0%a4%ae%e0%a4%b2%e0%a5%87%e0%a4%b6 %E0%a4%b8%e0%a4%bf%e0%a4%a3%e0%a5%8b%e0%a4%b2%e0%a5%80 %E0%a4%95%e0%a4%be %E0%a4%ab%e0%a4%bf%e0%a4%b0 %E0%a4%a1%e0%a4%bf%e0%a4%9c%e0%a5%87 %E0%a4%b8%e0%a5%8b%e0%a4%82%e0%a4%97   (128k)"
"Arka Singha","Arka Singha","Doobey - Lofi Flip"
"Jaikant Bhardwaj","Saathi Tum Mere","y2mate.com - Fukra Insaan Ft Crazy Deep  Tum Mere Gravero Lofi Flip"
"Pradhan Meena","Kar Leb Kar Phone","Kar Leb Kar Phone"
"Vivan Studio Paparda","Ko Karti Massege","Ko Karti Massege"
"Sandeep Minj","Chal Wahan Jaate Hai Unplugged","Chal Wahan Jaate Hai Unplugged"
"Heera Lal Saini Haripura","नहीं आवे न हिचकी की नई तू सपना में दिखे","नहीं आवे न हिचकी की नई तू सपना में दिखे"
"Heera Lal Saini Haripura","सासु जाडो मरती मरगी डियो प्रदेश में रहव","सासु जाडो मरती मरगी डियो प्रदेश में रहव"
"Heera Lal Saini Haripura","छोरी तेरा चेहरो दूबा चुनी सू हूं","छोरी तेरा चेहरो दूबा चेन्नी हूं(128k)"
"Heera Lal Saini Haripura","काजू भर थेलो लियायो डिया कि कश्मीर में ड्यूटी","काजू भर थेलो लियायो डिया कि कश्मीर में ड्यूटी"
ADHIKARI,"I Don't Know","I Don't Know"
"Mateen Bhat","Yaar Doud Nar Khoth","Yaar Doud Nar Khoth"
"Jaikant Bhardwaj","Tum Mere ","Tum Mere "
SHiKARi,"Kagazi Lavs","Kagazi Lavs"
"C. Ramchandra","O Beta Ji O Babu Ji","O Beta Ji O Babu Ji "
"Trii Suka","Tujhe Tujhe Tod Lu Love X Story Heart","Tujhe Tujhe Tod Lu Love X Story Heart"
"Mai Tujhse Aise Milu","Mai Tujhse Aise Milu","Mai Tujhse Aise Milu"
"Trii Suka","Hum to Bane Hai X Story Heart","Hum to Bane Hai X Story Heart"
"Mrinali Gulati","Mere Bas Mein Nahi","Mere Bas Mein Nahi"
SG-22,"Yaar Tera Mashoor","Yaar Tera Mashoor"
Amash,"Maharani Remix","Maharani Remix"
"Mani Longia","Raatan Lambiyan","Raatan Lambiyan"
"Meraki ","Ice-Cream ","Ice-Cream "
"Bilaal Malik , Diya","Tera Hone Laga Hoon","Tera Hone Laga Hoon - Refresh Version"
"Bilaal Malik , Diya","Tera Hone Laga Hoon","Tera Hone Laga Hoon (Slowed + Reverb)"
"Bilaal Malik , Diya","Tera Hone Laga Hoon","Tera Hone Laga Hoon (Unplugged) "
"Bilaal Malik , Diya","Tera Hone Laga Hoon","Tera Hone Laga Hoon - Remix "
"Bilaal Malik , Diya","Tera Hone Laga Hoon","Tera Hone Laga Hoon - Lofi"
"Bilaal Malik , Diya","Tera Hone Laga Hoon","Tera Hone Laga Hoon"
"Bilaal Malik , Diya","Tera Hone Laga Hoon","Tera Hone Laga Hoon - Chilled Version"
"Sahil Yadav","Umeed ",Umeed
" Zin  Harisun","Dhokle ","Dhokle "
Sanxg7,"Chhattisgarhi Mashup Of Master","Chhattisgarhi Mashup Of Master"
"Farwah Ali","Farwah Ali - Cover Album","Mashup 2020"
"Farwah Ali","Farwah Ali - Cover Album","Love Yourself"
"Farwah Ali","Farwah Ali - Cover Album","Teri Umeed Tera Intezar"
"Farwah Ali","Farwah Ali - Cover Album","Aaj Jaane Ki Zid Na Karo"
"Farwah Ali","Farwah Ali - Cover Album","Agar Tum Saath Ho"
"Heera Lal Saini Haripura"," काली काली आंखन मे टपक प्यार का आंसू ","काली काली आंखन मे टपक प्यार का आंसू"
"Udbhav Thudgar","Saazish Lofi ","Saazish | Bhuvan Bam | Lofi Remix(256k)"
"Kaptan Khan","सिंगल बडपे धोलिसी भुरसट सोय","सिंगल बडपे धोलिसी भुरसट सोय"
"Amit OP, ROY",Proud,Proud
Unknown,"Pushpa Song","Pushpa Climax Song   BGM   Hiranya Pushpa Prabhavam   Alluarjun   Fahad Fasil   the Rise   the Rule 160k)"
"Mukesh Meena Digo","Meena Geet 2022","Meena Geet 2022"
"Mukesh Meena Digo","Kamlesh Sonanda","Kamlesh Sonanda"
Tubid,"Mage Porob","Mage Porob"
"Superstar Tarun","Thandi Ka Aalam","Thandi Ka Aalam"
"Awishkaar ",Bad,Bad
"Kaptan Khan","दुनया छोड़ी छोडा यार दोस्त","दुनया छोड़ी छोडा यार दोस्त"
"Mayank sawale","Najdeek Song ","Najdeek Song "
"Vikas Universal",Purpose,Purpose
"Mr. Raj","Matlavi Jamane Ko Hata Karke Dekha Maa Ke Kadmo Me Jannat Mili He","Matlavi Jamane Ko Hata Karke Dekha Maa Ke Kadmo Me Jannat Mili He"
"Vivan Studio Paparda","Duty Mal Chal To Sikh","Duty Mal Chal To Sikh"
"Vivan Studio Paparda","Filling Ko Aai K Mari","Filling Ko Aai K Mari"
"Vivan Studio Paparda","Man Ko Lag Kamra P","Man Ko Lag Kamra P"
"Vivan Studio Paparda","Kaju Ki Si Katli","Kaju Ki Si Katli"
Rusber,Kamar,Kamar
IamSonuJarwal,"Pushpa - the Rise | Dialouges Mashup","Pushpa - the Rise | Dialouges Mashup"
ROY,Kaal,"Kaal   "
ZERO,Pareshan,Pareshan
"Vasan Giri","Zindagi Confession with Life","One Sided Love"
"Vasan Giri","Zindagi Confession with Life","Pyar Ki Dastan (Reality of Relationship)"
"Vasan Giri","Zindagi Confession with Life","Pyar Ko Badnam Mat Karo"
"Vasan Giri","Zindagi Confession with Life","Ek Tarfa Rishta"
"Vasan Giri","Zindagi Confession with Life","Zindagi Confessions with Life"
Sunita,"Rab Di Kasam","Rab Di Kasam"
"Ayan Khan",Qadar,"Ayan Khan - Qadar"
"Heera Lal Saini","Ashik Aato Jato Rijyo .Wav","Ashik Aato Jato Rijyo "
"Heera Lal Saini Haripura","lyo Karalo Hod","lyo Karalo Hod"
"Heera Lal Saini Haripura","बिच्चा मः धोको देगी र","बिच्चा मः धोको देगी र"
"Heera Lal Saini","New Song Heera Lal Saini Haripura","10 20 %E0%a4%b8%e0%a5%81%e0%a4%aa%e0%a4%b0 %E0%a4%97%e0%a5%80%e0%a4%a4 %E0%a4%95%e0%a4%be%e0%a4%b2%e0%a5%80 %E0%a4%95%e0%a4%be%e0%a4%b2%e0%a5%80 %E0%a4%86%e0%a4%82%e0%a4%96%e0%a4%a8 %E0%a4%ae%e0%a5%87 %E0%a4%9f%e0%a4%aa%e(128k)"
"Young Bob","Free Verse || APOLLO EP","Free Verse || APOLLO EP"
"Siddharth Soni","Mor Chhattisgarh Ke Mati","Mor Chhattisgarh Ke Mati"
"जमींदार ऋषि","बर बर म देख टेम","डीजे पे चलाओ ओर नाचो !! कुण को Wait कर छ भायली बर बर म देख टेम !! Kamlesh Sinoli New Song(128k)"
"Prem Kadwane",Srivalli,"Srivalli3.1 Final"
"Prem Kadwane",Srivalli,"Srivalli3.1 Final"
"vivian fernandes",Humanity,"Humanity "
"Raja Krishna Pratap Singh Thakur ","Mar Gaya Madhar Chod ","Mar Gaya Madar Chod "
"ANIL KUMAR ","Seedhe Maut Mc Stan / Anil Kumar ","Nanchaku  Mc Stan / Anil Kumar"
"Atomic Kids","Ishq Sufiyana(lofi)","Ishaq Sufiyana (Lofi)"
"Amit Malsar","Rubru Jo Tu Aai","Rubru Jo Tu Aai"
"Paramhans Yadav","Simran Music Hit","Simran Music Hit"
"Jay Mishra","Jay Mishra","Non Lyrical ( Jay Mishra) "
"Mc Mi",Nostalgia,Nostalgia
"Rp Singh",1857,"Rp Singh"
"Tokhuli Yepthomi","Hindi & Punjab Love Song Mash-Up","Tokhuli Hindi Mashup"
Nepsta,Regret,Regret
"Faruk Ravina","Ghunghat Mewati 8","Ghunghat Mewati 8"
"Veer Khushdil","Tufani Mujra ","Tufani Mujra"
"Ankit Mathur","Dhobi Hote Babber Sher ","Dhovi Song Complite"
"One Band","Dekha Tenu Pehli Pehli","Dekha Tenu Pehli Pehli"
"Yogesh Yogy","Thode Thode Se Hum Pareshan","Thode Thode Se Hum Pareshan"
"Kusman Record","Maine Royaan","Maine Royaan"
"R.Z Zabi","Potte Ep","Seer Phirey"
"R.Z Zabi","Potte Ep","Potte Title Track "
"R.Z Zabi","Potte Ep","Pattach Nai"
"R.Z Zabi","Potte Ep","Fazziti K Sena "
"Shivam Soni",Maheshwara,Maheshwara
AkRaz,"Back to Pavilion",BTP
Devil,Kyu,"Kyu "
Pricious,"The Pricious Ride ","The Pricious Ride "
"Bunty Raj RB","Ziddi Raj Rb Pahari","Ziddi Raj Rb Pahari"
"Heera Lal Saini","अब आयेगा मजा","अब आयेगा मजा"
"Heera Lal Saini","छोरी तेरा चेहरो दूबा चेन्नी हूं","छोरी तेरा चेहरो दूबा चेन्नी हूं"
"Kaushik Mazumder","Km Therockstar","Aggg- by Km Therockstar 20210426-051739"
"Dokho Degi R & Heera Lal Saini","अब उडेगा डीजे पे धुमसा सिंगर हीरालाल सैनी हरिपुरा!!जद देखु जद दिख छः चेहरा प.. मुस्का","अब उडेगा डीजे पे धुमसा सिंगर हीरालाल सैनी हरिपुरा!!जद देखु जद दिख छः चेहरा प.. मुस्का"
"Kaptan Khan","दिल का दिल मे रहगा अरमान","दिल का दिल मे रहगा अरमान"
"Mera Pyar","Mera Pyar","Mera Pyar"
"Kamal Singh Thakur Dilwar","Raja Chhati Se Lag Jao ","Raja Chhati Se Lag Jao "
"Royal king","Yaar Purane","Yaar Purane"
"Kamal Singh Thakur Dilwar","Saiya Karo Na Atyachar Moro Bhaiya Thanedar ","Saiya Karo Na Atyachar Moro Bhaiya Thanedar"
"Shakir sagar","Shakir Sagar ","Aankhe Hasti Dil Rota "
"Heera Lal Saini","जानू जानू मत ख छोरा","छोरी तेरा चेहरो दूबा चेन्नी हूं"
"Debabrata Barai","Ab Tera Sath Nahin","Ab Tera Sath Nahin"
"Karan Gadani","Kaun Tujhe - Lofi ","Kaun Tujhe Lofi Piano by Kg"
"Ashna V Raju","Oss Ki Boonde ",Jaaniye
"Ashna V Raju","Abhi to Mile Bepannah ",Bepanahhh
"HRID CHAKRABORTY",Psychological,Psychological
"Brijesh Saini","Kudi Creem Bargi","Kudi Creem Bargi"
"Anurag Dogra",Aukaat,Aukaat
"Sanjay Kasaudhan","Hijab E Haya Dj Remix Song","Hijaab E Haya Dj Remix Song"
"It's Next Level","Chali Aao Na","Chali Aao Na Final"
"Heera Lal Saini Haripura","होली आई र रोनक छाई र","होली आई र रोनक छाई र"
"Rochak Agarwal","Khaab X Duniyaa- Akhil Lo-Fi Slowed & Reverb","Khaab X Duniyaa - Indian Lofi Sl (ge.pro)"
RJayVinc,Fast,Fast
"OP Meena ","मोहब्बत तोड़गी ","मोहब्बत तोड़गी"
"Dj Sanoj Sutharpur","Saami Saami","Saami Saami No Voice Tag Dj Song"
"Lâvkēßh Hempur","14 February","14 February Special 2022 !! मिलो-मिलो कहती जन  !! Singer :- Chhotelal Oraon !! New Nagpuri Love Vide(256k)"
AD03,"The Start","The Start"
"Mercy Jill","Likha Bewafa","Likha Bewafa"
"Dinesh Grahani","Lobhe Ri Zindagi","Lobhe Ri Zindagi"
"Ankit Mathur","Dhobi ke Deshi chhore ","Aud 20211123 Wa0004"
"vivian fernandes",Hate,Hate
"Alencer Thakur",Rajput,Rajput
M.C.S,YAD,"MCS "
Peacex,"Bhag Bancho","Bhag Bancho"
"Kaptan Khan","लकड़ी कटरी पाहाड मे काला यार","लकड़ी काटरी पहाड़ मेरा यार , नासिर मेवाती(48k)"
"Tarun Sharma","Raj Kumari","Yaad Teri"
"Shaurya Jha","Nahi Saamne ","Nahin Samne Cover 1"
"Pahat Brand","Royalpahat Mewati","Royalpahat Mewati"
"Chotelal Oraon ","14 February//मिलो मिलो कहती हो जान //Nagpuri Song ","14 February||dj Kunu "
"Dj Vicky Ojha Chhabra","Dj Vicky Ojha Chhabra","Title Error"
"Dj Vicky Ojha Chhabra","Dj Vicky Ojha Chhabra","Title Error"
"Sahil Bhoir","Kaisa Lagta Hai ?","Kaisa Lagta Hai ?"
"Ramdutt Rajaniya","Baapu Mera","Baapu Mera by Ramdutt Rajaniya India Top Trending Haryanvi Songs- India - Top - Trending - Bapu - Mera"
"Mr. Mahfuz","Tujhme Khoya","Tujhme Khoya"
"Mr. Mahfuz",Gulabee,"Gulabee   Mr. Mahfuz"
"Mr. Mahfuz",Saath,Saath
